Date,Publisher,Link_to_Creative,Spend_USD
2024-01,tabs.ultimate-guitar.com,https://s3.amazonaws.com/YM_Ads/_iGL2gknUr3tuLhJ_I0C1g.png,619.3972
2024-01,tabs.ultimate-guitar.com,https://s3.amazonaws.com/YM_Ads/HkNgIuk53ZGgOkIasdrRgg.png,196.1001
2024-01,tabs.ultimate-guitar.com,https://s3.amazonaws.com/YM_Ads/eFHRJ3uDTDmdQVilEwwuqQ.png,101.8424
2024-01,tallahasseemagazine.com,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,0.5352
2024-01,tampabay.com,https://s3.amazonaws.com/YM_Ads/oRWGcFczKOQl30EQC7_eWg.png,1810.6993
2024-01,tampabay.com,https://s3.amazonaws.com/YM_Ads/a1BmxUlgNRFA8HQL2xFfCQ.png,707.1091
2024-01,tampabay.com,https://s3.amazonaws.com/YM_Ads/3CX2OF4-VPb8m48uXkJBqQ.png,694.8805
2024-01,tampabaysmix.iheart.com,https://s3.amazonaws.com/YM_Ads/mVZ108qfW8ob4nvsxFMSKg.jpg,1.932
2024-01,tampabaysmix.iheart.com,https://s3.amazonaws.com/YM_Ads/4vrnnpGNWdI2N8X4rbgGzA.jpg,0.961
2024-01,tasteofhome.com,https://s3.amazonaws.com/YM_Ads/yuVn4f8m7jJRvzo8Su4ouA.jpg,478.7695
2024-01,tasteofhome.com,https://s3.amazonaws.com/YM_Ads/kptBmdq2GgxyQxdKV-RY9w.gif,315.7364
2024-01,tasteofhome.com,https://s3.amazonaws.com/YM_Ads/ZbRhinT7tqw-g91CE4Liaw.gif,253.5933
2024-01,tastesbetterfromscratch.com,https://s3.amazonaws.com/YM_Ads/tYoA5rzQ8QLFQBPVG7PUng.png,39.827600000000004
2024-01,tastesbetterfromscratch.com,https://s3.amazonaws.com/YM_Ads/fSrL5sa-WYO4gO_YFEkjHA.png,32.2238
2024-01,tastesbetterfromscratch.com,https://s3.amazonaws.com/YM_Ads/KE10Flq3DCC_RRe15H8afg.png,29.4301
2024-01,tastingtable.com,https://s3.amazonaws.com/YM_Ads/xx2v9SGsJ6WQIqUIZeROZA.png,331.1588
2024-01,tastingtable.com,https://s3.amazonaws.com/YM_Ads/8fjjJvBv2hFeBJBbkMy84A.png,83.2775
2024-01,tastingtable.com,https://s3.amazonaws.com/YM_Ads/uQdQJc9vywsoT0-xcnKE4w.png,69.8775
2024-01,tasty.co,https://s3.amazonaws.com/YM_Ads/XCg7cRgOHVRj5aZgw_sqdg.png,100.5066
2024-01,tasty.co,https://s3.amazonaws.com/YM_Ads/UNoEmPQ3OyzZ6yhIBI-Q7g.png,72.3124
2024-01,tasty.co,https://s3.amazonaws.com/YM_Ads/g7kafltZ7bvJpmCMsC-beg.png,58.6809
2024-01,teamblind.com,https://s3.amazonaws.com/YM_Ads/tRFzuLEH34RJuNtREYTyJg.png,858.3939
2024-01,teamblind.com,https://s3.amazonaws.com/YM_Ads/VGzY0nKpjNmaO1q6gNyL9g.png,400.8514
2024-01,teamblind.com,https://s3.amazonaws.com/YM_Ads/I1RUkja8L6vmUTZQDxLjJQ.mp4,325.5285
2024-01,techadvisor.com (IDG Network),https://s3.amazonaws.com/YM_Ads/ZX2dDxIiLYjKQe7h_p6L5A.png,912.4625000000001
2024-01,techadvisor.com (IDG Network),https://s3.amazonaws.com/YM_Ads/YSYEEEDBYh86ien0_l25Qw.png,614.8441
2024-01,techadvisor.com (IDG Network),https://s3.amazonaws.com/YM_Ads/E2W7U7ZlJOJ1DJN7rW6djA.png,318.8109
2024-01,techcrunch.com,https://s3.amazonaws.com/YM_Ads/34RPxKtc6whUefOmrX4mJA.png,567.5616
2024-01,techcrunch.com,https://s3.amazonaws.com/YM_Ads/BLpTX1EbNQ0PTW346IpUTQ.png,544.869
2024-01,techcrunch.com,https://s3.amazonaws.com/YM_Ads/MANnnDtg7HJuLNHlUCnsAg.png,488.8382
2024-01,techjunkie.com,https://s3.amazonaws.com/YM_Ads/3GJWYLVO3hpo5SSlASSfKw.png,79.4733
2024-01,techjunkie.com,https://s3.amazonaws.com/YM_Ads/i1n61Rhjpn2oQpVz3PwpQQ.png,1.7724
2024-01,techlicious.com,https://s3.amazonaws.com/YM_Ads/qvn_k8vIOmctbFXOqGcQMg.png,48.7134
2024-01,techlicious.com,https://s3.amazonaws.com/YM_Ads/uIWdU5GFBmU6GLv9UxObNw.gif,36.5533
2024-01,techlicious.com,https://s3.amazonaws.com/YM_Ads/5rFgCCo6wPInP8-P6fIsdg.jpg,14.7202
2024-01,techradar.com (Future Publishing),https://s3.amazonaws.com/YM_Ads/LEq74B4BzS3BbmhIjz9FDA.mp4,554.9458
2024-01,techradar.com (Future Publishing),https://s3.amazonaws.com/YM_Ads/wBo_pRrf3Vzn_sEIFLv6mQ.mp4,232.1548
2024-01,techradar.com (Future Publishing),https://s3.amazonaws.com/YM_Ads/w_tEl1bYBrlR_fA4ZasqAQ.mp4,221.2954
2024-01,techwalla.com (Leaf Group),https://s3.amazonaws.com/YM_Ads/_7w6ijzk9Rbp_T9vVCOg-A.gif,84.761
2024-01,techwalla.com (Leaf Group),https://s3.amazonaws.com/YM_Ads/fUbzbYutZj4esj8nm3qZLQ.png,80.1406
2024-01,techwalla.com (Leaf Group),https://s3.amazonaws.com/YM_Ads/Bydo-wRiGs2d31zCO8FuDw.gif,44.5298
2024-01,techytwist.com,https://s3.amazonaws.com/YM_Ads/-PraGq6OMu9sHf6amT-XrQ.png,710.2563
2024-01,techytwist.com,https://s3.amazonaws.com/YM_Ads/4n9rFqTR2_1leGQDC3cvnw.png,639.2307
2024-01,techytwist.com,https://s3.amazonaws.com/YM_Ads/3CX2OF4-VPb8m48uXkJBqQ.png,355.1282
2024-01,ted.com,https://s3.amazonaws.com/YM_Ads/PQQIFNRSkIOrkje4lI95jg.png,10652.959
2024-01,temptalia.com,https://s3.amazonaws.com/YM_Ads/W5LIjFl81LTGzkG_4yYCeg.png,183.0615
2024-01,temptalia.com,https://s3.amazonaws.com/YM_Ads/4Zj3H5u40evI5w3OJ6Ni9g.png,91.5307
2024-01,temptalia.com,https://s3.amazonaws.com/YM_Ads/Hz_XohcaCIZi-l1izlazlA.png,91.3794
2024-01,tetris.com,https://s3.amazonaws.com/YM_Ads/P6ViHs8ZQ7h3ijWEjgUUZA.png,134.3013
2024-01,tetris.com,https://s3.amazonaws.com/YM_Ads/TOKxIu8YkWOQ04jIaB66Sw.png,95.978
2024-01,tetris.com,https://s3.amazonaws.com/YM_Ads/uGJnjJ4LcV4-ZI06NY8_kQ.png,66.0358
2024-01,texags.com,https://s3.amazonaws.com/YM_Ads/9p7l8vlXelmcYsQDvvWhqg.png,161.4682
2024-01,texags.com,https://s3.amazonaws.com/YM_Ads/vraQLChz7-hzoLUT_8Kzcw.png,108.963
2024-01,texasmonthly.com,https://s3.amazonaws.com/YM_Ads/lJiCBAl1ybewmE-fdF75mQ.png,44.6192
2024-01,texasmonthly.com,https://s3.amazonaws.com/YM_Ads/-1fcGiWlhK9xtexURsW7Yg.png,43.1095
2024-01,textsfromsuperheroes.com,https://s3.amazonaws.com/YM_Ads/uYtlQzRxNvtc8HVtjoSgTQ.png,0.5553
2024-01,the-dispatch.com,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,0.1898
2024-01,theamericanconservative.com,https://s3.amazonaws.com/YM_Ads/J-IvJhFjhrA7VGRm74MZ-g.png,4.84
2024-01,theamericanconservative.com,https://s3.amazonaws.com/YM_Ads/pfWrPuBCiaBn1IJDHmHG5w.png,4.84
2024-01,theathletic.com,https://s3.amazonaws.com/YM_Ads/hgcCRyuxJzdtbgkmyPsoaQ.png,423.18690000000004
2024-01,theathletic.com,https://s3.amazonaws.com/YM_Ads/Dln6ssGOY2n3zzrIBRyCNA.png,49.8022
2024-01,theathletic.com,https://s3.amazonaws.com/YM_Ads/Xcon8OuE-sxIwVMR7zkXAw.png,49.0827
2024-01,theatlantic.com,https://s3.amazonaws.com/YM_Ads/MANnnDtg7HJuLNHlUCnsAg.png,265.4823
2024-01,theatlantic.com,https://s3.amazonaws.com/YM_Ads/lzgns2l7nQc7IRJISqcb3Q.png,265.4823
2024-01,theatlantic.com,https://s3.amazonaws.com/YM_Ads/Dln6ssGOY2n3zzrIBRyCNA.png,261.2947
2024-01,thebalance.com,https://s3.amazonaws.com/YM_Ads/0trrzdOM2C87eINAlMcOoA.gif,488.4451
2024-01,thebalance.com,https://s3.amazonaws.com/YM_Ads/8MX3yTMKbNEn5PVwJFbEog.gif,479.8318
2024-01,thebalance.com,https://s3.amazonaws.com/YM_Ads/XCg7cRgOHVRj5aZgw_sqdg.png,0.3072
2024-01,thebalancemoney.com,https://s3.amazonaws.com/YM_Ads/7beiedp1Uof_fRyS472D8Q.png,2668.8128
2024-01,thebalancemoney.com,https://s3.amazonaws.com/YM_Ads/BAUbs1zRorXKj8gaHaPWbA.png,1163.0091
2024-01,thebalancemoney.com,https://s3.amazonaws.com/YM_Ads/zvcb8N4uwX65b4lDuD3asg.png,1145.0614
2024-01,thebiglead.com (Gannett),https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,23.6076
2024-01,thebigmansworld.com,https://s3.amazonaws.com/YM_Ads/a1BmxUlgNRFA8HQL2xFfCQ.png,202.72
2024-01,thebigmansworld.com,https://s3.amazonaws.com/YM_Ads/6YqOWKkuaVGuoQOa1gIJXw.png,102.1185
2024-01,thebigmansworld.com,https://s3.amazonaws.com/YM_Ads/EM0uxV1jvbDPQGHUsgIuHQ.png,101.7875
2024-01,theblackfriday.com,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,4.465
2024-01,theblackfriday.com,https://s3.amazonaws.com/YM_Ads/7TO2F1cU5z_jBlxTpkNPWw.png,3.9448
2024-01,theblackfriday.com,https://s3.amazonaws.com/YM_Ads/Jmvcxyv5snbJrHiRw4JlUA.png,3.9448
2024-01,thebostonchannel.com,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,0.8358
2024-01,thebusybaker.ca,https://s3.amazonaws.com/YM_Ads/ZbRhinT7tqw-g91CE4Liaw.gif,17.4398
2024-01,thebusybaker.ca,https://s3.amazonaws.com/YM_Ads/ZnGDiBKbnkwGJ7DGHD787Q.jpg,8.7199
2024-01,thebusybaker.ca,https://s3.amazonaws.com/YM_Ads/kptBmdq2GgxyQxdKV-RY9w.gif,8.7199
2024-01,thechunkychef.com,https://s3.amazonaws.com/YM_Ads/8uY6Bq1H2jGkgFnMMQNyiw.jpg,16.1826
2024-01,thechunkychef.com,https://s3.amazonaws.com/YM_Ads/e1enOVxybgf3ah8o11I5JA.jpg,16.1826
2024-01,thechunkychef.com,https://s3.amazonaws.com/YM_Ads/Aaj8bHJ5LD4eqU_STbVkyw.jpg,15.732
2024-01,thecinemaholic.com,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,16.5208
2024-01,thecoolist.com,https://s3.amazonaws.com/YM_Ads/4ySuHeDSo-9TROB5Pp5aOw.gif,6.6235
2024-01,thecountrycook.net,https://s3.amazonaws.com/YM_Ads/kptBmdq2GgxyQxdKV-RY9w.gif,9.011
2024-01,thecozycook.com,https://s3.amazonaws.com/YM_Ads/TDQhw1fPW04S5XqkkIMe4w.jpg,281.1816
2024-01,thecozycook.com,https://s3.amazonaws.com/YM_Ads/tSp7mT23_uxFvKPAfB8eog.png,190.4222
2024-01,thecozycook.com,https://s3.amazonaws.com/YM_Ads/OFCgsdhe8CDxPUf7am7jkA.png,96.1262
2024-01,thecrimson.com,https://s3.amazonaws.com/YM_Ads/NMHx57viY08ckQaemYX7Vw.png,60.5569
2024-01,thecut.com,https://s3.amazonaws.com/YM_Ads/I1RUkja8L6vmUTZQDxLjJQ.mp4,61.7542
2024-01,thecwtc.com,https://s3.amazonaws.com/YM_Ads/5x1iOilhxfvj-Pr751ld2Q.png,0.2443
2024-01,thecwtc.com,https://s3.amazonaws.com/YM_Ads/weadT2Ht6NPLssJoKr36kQ.png,0.2405
2024-01,thecwtc.com,https://s3.amazonaws.com/YM_Ads/EIQ-xyHoZcK7JhiVZZ6Urg.png,0.2373
2024-01,thedailymeal.com,https://s3.amazonaws.com/YM_Ads/JL4t1aPdExzTf24Kc9OiJQ.png,641.4622
2024-01,thedailymeal.com,https://s3.amazonaws.com/YM_Ads/P3Bd8mV8Yyen-rGl1m6Rdw.png,641.4622
2024-01,thedailymeal.com,https://s3.amazonaws.com/YM_Ads/-PraGq6OMu9sHf6amT-XrQ.png,166.7223
2024-01,theday.com,https://s3.amazonaws.com/YM_Ads/7ZqvhvJso3mBE-cI3J8yJA.png,2916.4636
2024-01,theday.com,https://s3.amazonaws.com/YM_Ads/oXU9W5YueEvY6twwNLwxXA.png,2635.2759
2024-01,thedirect.com,https://s3.amazonaws.com/YM_Ads/f4N_9kZg9h-2NwEmz44i6w.png,431.4729
2024-01,thedirect.com,https://s3.amazonaws.com/YM_Ads/oXU9W5YueEvY6twwNLwxXA.png,91.2025
2024-01,thedirect.com,https://s3.amazonaws.com/YM_Ads/tSp7mT23_uxFvKPAfB8eog.png,70.7599
2024-01,thedrive.com (Brookline),https://s3.amazonaws.com/YM_Ads/zdIpsYcs0chs82aMgcgUbA.png,27.1177
2024-01,thedrive.com (Brookline),https://s3.amazonaws.com/YM_Ads/6Vv1RKwh_FEhooSinke4BQ.png,26.7514
2024-01,theeverygirl.com,https://s3.amazonaws.com/YM_Ads/_0PEGruivsFDr14knkvB5w.mp4,1452.9644
2024-01,thefashionspot.com (TotallyHer),https://s3.amazonaws.com/YM_Ads/9p7l8vlXelmcYsQDvvWhqg.png,39.8888
2024-01,thefishla.com,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,0.9896
2024-01,thefishportland.com,https://s3.amazonaws.com/YM_Ads/XHXS-oceIvgjHTYmNxVG7w.png,15.615400000000001
2024-01,thefishportland.com,https://s3.amazonaws.com/YM_Ads/e2Abe7vgT1OfqjyNtADBDw.png,1.0385
2024-01,thefishportland.com,https://s3.amazonaws.com/YM_Ads/uQdQJc9vywsoT0-xcnKE4w.png,0.635
2024-01,thefreedictionary.com,https://s3.amazonaws.com/YM_Ads/e1enOVxybgf3ah8o11I5JA.jpg,240.1182
2024-01,thegamer.com,https://s3.amazonaws.com/YM_Ads/gZEDj6OBy2THWOmYAv727A.jpg,620.7319
2024-01,thegamer.com,https://s3.amazonaws.com/YM_Ads/9p7l8vlXelmcYsQDvvWhqg.png,610.2203
2024-01,thegamer.com,https://s3.amazonaws.com/YM_Ads/8MX3yTMKbNEn5PVwJFbEog.gif,610.0339
2024-01,thegirlonbloor.com,https://s3.amazonaws.com/YM_Ads/-cT_C9nLeCqkPlm4tVaJPw.png,58.6809
2024-01,thegirlonbloor.com,https://s3.amazonaws.com/YM_Ads/pZlXQIqEFWt4GdqH33WNuw.png,56.6944
2024-01,theguardian.com,https://s3.amazonaws.com/YM_Ads/hgcCRyuxJzdtbgkmyPsoaQ.png,307.6326
2024-01,theguardian.com,https://s3.amazonaws.com/YM_Ads/6YqOWKkuaVGuoQOa1gIJXw.png,260.1093
2024-01,theguardian.com,https://s3.amazonaws.com/YM_Ads/oXU9W5YueEvY6twwNLwxXA.png,258.613
2024-01,thehardtimes.net,https://s3.amazonaws.com/YM_Ads/BqZNEalopcEBoud8U1x-8w.jpg,4.0822
2024-01,thehardtimes.net,https://s3.amazonaws.com/YM_Ads/rkTHr1Sqo3p3UHplwVFpuA.jpg,4.0822
2024-01,thehealthy.com,https://s3.amazonaws.com/YM_Ads/Bydo-wRiGs2d31zCO8FuDw.gif,107.8801
2024-01,thehealthy.com,https://s3.amazonaws.com/YM_Ads/aeXryuuaafVOsPAS9HPzyQ.gif,7.5553
2024-01,thehighroad.org,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,952.8975
2024-01,thehindu.com,https://s3.amazonaws.com/YM_Ads/6YqOWKkuaVGuoQOa1gIJXw.png,13.1001
2024-01,thehockeynews.com,https://s3.amazonaws.com/YM_Ads/3CX2OF4-VPb8m48uXkJBqQ.png,97.8874
2024-01,thehoopdoctors.com,https://s3.amazonaws.com/YM_Ads/dXuFqwg50QLLjUZmZWzOxw.png,0.429
2024-01,thejigsawpuzzles.com,https://s3.amazonaws.com/YM_Ads/uQdQJc9vywsoT0-xcnKE4w.png,47.8659
2024-01,thekitchn.com,https://s3.amazonaws.com/YM_Ads/qvn_k8vIOmctbFXOqGcQMg.png,60.4264
2024-01,thekitchn.com,https://s3.amazonaws.com/YM_Ads/8fjjJvBv2hFeBJBbkMy84A.png,38.1205
2024-01,theknot.com,https://s3.amazonaws.com/YM_Ads/w_tEl1bYBrlR_fA4ZasqAQ.mp4,1990.2139
2024-01,thelandryhat.com,https://s3.amazonaws.com/YM_Ads/yPy9_PdEIVF481nm7rz4sA.png,3.0907
2024-01,theledger.com,https://s3.amazonaws.com/YM_Ads/xNcYjZHgEdWd3l_ddIsmAQ.png,103.0102
2024-01,themarysue.com,https://s3.amazonaws.com/YM_Ads/VpRrJaXnz9joMD2g0Q-YfQ.png,23.3267
2024-01,themarysue.com,https://s3.amazonaws.com/YM_Ads/Sac24xBppWrLBx25IG3yag.png,10.2292
2024-01,themediterraneandish.com,https://s3.amazonaws.com/YM_Ads/LFUC5n4YB-4oxUJApT36eQ.png,246.1189
2024-01,themediterraneandish.com,https://s3.amazonaws.com/YM_Ads/KE10Flq3DCC_RRe15H8afg.png,128.6135
2024-01,themediterraneandish.com,https://s3.amazonaws.com/YM_Ads/l9eyp-zvIGtY2mJAIQH_Ow.png,123.0595
2024-01,themix.net,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,0.5976
2024-01,thenerdstash.com,https://s3.amazonaws.com/YM_Ads/SHrj5z5zUp9fdjNoW1mPSg.png,419.049
2024-01,thenewstribune.com (McClatchy),https://s3.amazonaws.com/YM_Ads/uIWdU5GFBmU6GLv9UxObNw.gif,10.9691
2024-01,thenovicechefblog.com,https://s3.amazonaws.com/YM_Ads/XQ5gVlUEOQqpVMOhlTg_rA.png,4.0714
2024-01,thenovicechefblog.com,https://s3.amazonaws.com/YM_Ads/XNgcqrdy2VvylU3PppYtJA.png,2.0357
2024-01,thenovicechefblog.com,https://s3.amazonaws.com/YM_Ads/YoKBhE2cVkBrdqbi86NDEg.png,2.0357
2024-01,theodysseyonline.com,https://s3.amazonaws.com/YM_Ads/su_b-Ohr6vk1Fb0Rpi2s1g.png,389.844
2024-01,theodysseyonline.com,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,9.5092
2024-01,theonion.com,https://s3.amazonaws.com/YM_Ads/6YqOWKkuaVGuoQOa1gIJXw.png,60.5069
2024-01,thepinknews.com,https://s3.amazonaws.com/YM_Ads/tRFzuLEH34RJuNtREYTyJg.png,411.326
2024-01,thepointsguy.com,https://s3.amazonaws.com/YM_Ads/1o8tAFscam8q25y5OnzoBw.png,639.5913
2024-01,therealdeal.com,https://s3.amazonaws.com/YM_Ads/hgcCRyuxJzdtbgkmyPsoaQ.png,241.171
2024-01,therealdeal.com,https://s3.amazonaws.com/YM_Ads/qvn_k8vIOmctbFXOqGcQMg.png,229.1329
2024-01,therealdeal.com,https://s3.amazonaws.com/YM_Ads/Dln6ssGOY2n3zzrIBRyCNA.png,223.2708
2024-01,thereviewgeek.com,https://s3.amazonaws.com/YM_Ads/pZlXQIqEFWt4GdqH33WNuw.png,95.9834
2024-01,thereviewgeek.com,https://s3.amazonaws.com/YM_Ads/w4-sZrknDcf27h-np4yYiA.png,72.9174
2024-01,thereviewgeek.com,https://s3.amazonaws.com/YM_Ads/XhIXZbSXkgzMJhac_u2B8g.png,71.9998
2024-01,therichest.com,https://s3.amazonaws.com/YM_Ads/9p7l8vlXelmcYsQDvvWhqg.png,179.4278
2024-01,thesaurus.com,https://s3.amazonaws.com/YM_Ads/I1RUkja8L6vmUTZQDxLjJQ.mp4,960.8254000000001
2024-01,thesaurus.com,https://s3.amazonaws.com/YM_Ads/3CX2OF4-VPb8m48uXkJBqQ.png,164.3622
2024-01,thesaurus.com,https://s3.amazonaws.com/YM_Ads/oXU9W5YueEvY6twwNLwxXA.png,162.3136
2024-01,thescore.com,https://s3.amazonaws.com/YM_Ads/4n9rFqTR2_1leGQDC3cvnw.png,131.813
2024-01,thescore.com,https://s3.amazonaws.com/YM_Ads/9VGYZGPT3JVWCIBxe5Aoog.png,68.382
2024-01,thescore.com,https://s3.amazonaws.com/YM_Ads/oXU9W5YueEvY6twwNLwxXA.png,66.6212
2024-01,thesimplyluxuriouslife.com,https://s3.amazonaws.com/YM_Ads/YoKBhE2cVkBrdqbi86NDEg.png,0.6539
2024-01,thesimplyluxuriouslife.com,https://s3.amazonaws.com/YM_Ads/K_3FBt2h7QkZRHDmEHBMsw.png,0.283
2024-01,thesimplyluxuriouslife.com,https://s3.amazonaws.com/YM_Ads/ZYrzK17kjMCP3HY4EUuFcg.png,0.283
2024-01,thesimsresource.com,https://s3.amazonaws.com/YM_Ads/w_tEl1bYBrlR_fA4ZasqAQ.mp4,776.9022
2024-01,theslowroasteditalian.com,https://s3.amazonaws.com/YM_Ads/rkTHr1Sqo3p3UHplwVFpuA.jpg,49.6496
2024-01,thespruce.com,https://s3.amazonaws.com/YM_Ads/7beiedp1Uof_fRyS472D8Q.png,20105.2048
2024-01,thespruce.com,https://s3.amazonaws.com/YM_Ads/CKZ01ijTcl1oYVIQKxunFw.mp4,14848.5037
2024-01,thespruce.com,https://s3.amazonaws.com/YM_Ads/zvcb8N4uwX65b4lDuD3asg.png,10602.055699999999
2024-01,thespruceeats.com,https://s3.amazonaws.com/YM_Ads/LEq74B4BzS3BbmhIjz9FDA.mp4,112.8562
2024-01,thespruceeats.com,https://s3.amazonaws.com/YM_Ads/voP6NqyK-BK1fX_yPf9ZhA.png,105.6949
2024-01,thespruceeats.com,https://s3.amazonaws.com/YM_Ads/-PraGq6OMu9sHf6amT-XrQ.png,100.6488
2024-01,thestranger.com,https://s3.amazonaws.com/YM_Ads/e2bAmrJinH3NXcFrWJt0mQ.png,20.358600000000003
2024-01,thestranger.com,https://s3.amazonaws.com/YM_Ads/9p7l8vlXelmcYsQDvvWhqg.png,17.2467
2024-01,thethings.com,https://s3.amazonaws.com/YM_Ads/I1RUkja8L6vmUTZQDxLjJQ.mp4,319.6299
2024-01,theurbanlist.com,https://s3.amazonaws.com/YM_Ads/wGgrydeS6NUwjivoGvth-A.png,27.3977
2024-01,theurbanlist.com,https://s3.amazonaws.com/YM_Ads/-JY0X2ujO-yx71mDWig0zA.png,26.2484
2024-01,theverge.com (Vox Media),https://s3.amazonaws.com/YM_Ads/kwjnE8nduqvqd9H5-yy1dA.webm,11249.1852
2024-01,theverge.com (Vox Media),https://s3.amazonaws.com/YM_Ads/nH_oYmqsAVMQMETtVtBgMw.webm,6513.7944
2024-01,theverge.com (Vox Media),https://s3.amazonaws.com/YM_Ads/hl6KjWNiOzCDXKQfyKNelA.png,1402.7144
2024-01,theweathernetwork.com,https://s3.amazonaws.com/YM_Ads/-mtQwUPeIVI1rumEQ9O1Lw.png,496.6379
2024-01,theweathernetwork.com,https://s3.amazonaws.com/YM_Ads/8fjjJvBv2hFeBJBbkMy84A.png,136.0823
2024-01,theweathernetwork.com,https://s3.amazonaws.com/YM_Ads/6YqOWKkuaVGuoQOa1gIJXw.png,97.7244
2024-01,theweek.com,https://s3.amazonaws.com/YM_Ads/ZYrzK17kjMCP3HY4EUuFcg.png,33.8029
2024-01,theweek.com,https://s3.amazonaws.com/YM_Ads/yPy9_PdEIVF481nm7rz4sA.png,32.9631
2024-01,thewindowsclub.com,https://s3.amazonaws.com/YM_Ads/Wrymy6Vz01RPBM3SUbMMsw.png,310.6534
2024-01,thewindowsclub.com,https://s3.amazonaws.com/YM_Ads/oaRSGYQ1uPt4e-Or6pO1lA.png,307.5177
2024-01,thewindowsclub.com,https://s3.amazonaws.com/YM_Ads/iBci6fpw26zvUqLIpAqvOg.png,305.4312
2024-01,thewrap.com,https://s3.amazonaws.com/YM_Ads/uQdQJc9vywsoT0-xcnKE4w.png,137.9416
2024-01,thingiverse.com,https://s3.amazonaws.com/YM_Ads/9VGYZGPT3JVWCIBxe5Aoog.png,612.2902
2024-01,thingiverse.com,https://s3.amazonaws.com/YM_Ads/4n9rFqTR2_1leGQDC3cvnw.png,580.6309
2024-01,thingiverse.com,https://s3.amazonaws.com/YM_Ads/uQdQJc9vywsoT0-xcnKE4w.png,354.45730000000003
2024-01,thisiscolossal.com,https://s3.amazonaws.com/YM_Ads/35kYdnq8wqNVwYk6BYm7dw.png,340.2047
2024-01,thisiscolossal.com,https://s3.amazonaws.com/YM_Ads/Bk_cR6_Bjnd2HlhQAmbPJw.png,334.5016
2024-01,thriftytraveler.com,https://s3.amazonaws.com/YM_Ads/Whmq7Kh-E38_4mouJfwfwg.png,483.2711
2024-01,thriftytraveler.com,https://s3.amazonaws.com/YM_Ads/gOhGjK75MNLCtU8-nHjFcw.png,431.4558
2024-01,thriftytraveler.com,https://s3.amazonaws.com/YM_Ads/n-w1eHLKiqcRZL0a58qeYw.png,431.4558
2024-01,thrillist.com,https://s3.amazonaws.com/YM_Ads/8fjjJvBv2hFeBJBbkMy84A.png,389.6758
2024-01,tidymom.net,https://s3.amazonaws.com/YM_Ads/HkNgIuk53ZGgOkIasdrRgg.png,5.1931
2024-01,tidymom.net,https://s3.amazonaws.com/YM_Ads/TS6QVTeu6A0wFRKdEBNX1g.png,3.5805
2024-01,tidymom.net,https://s3.amazonaws.com/YM_Ads/7ELrR0CUmkMfP0WzArpjfg.png,3.0141
2024-01,tiermaker.com,https://s3.amazonaws.com/YM_Ads/x2-OBR-eU3yw3zaOEmHhxw.mp4,2199.9792
2024-01,tiermaker.com,https://s3.amazonaws.com/YM_Ads/_iGL2gknUr3tuLhJ_I0C1g.png,1198.3325
2024-01,tiermaker.com,https://s3.amazonaws.com/YM_Ads/8fjjJvBv2hFeBJBbkMy84A.png,789.7418
2024-01,time.com (Time USA),https://s3.amazonaws.com/YM_Ads/I1RUkja8L6vmUTZQDxLjJQ.mp4,22880.6796
2024-01,time.com (Time USA),https://s3.amazonaws.com/YM_Ads/hgcCRyuxJzdtbgkmyPsoaQ.png,2453.6471
2024-01,time.com (Time USA),https://s3.amazonaws.com/YM_Ads/Zfg2ILItTUFwTh2hI8nIMw.png,1933.5075
2024-01,timeanddate.com,https://s3.amazonaws.com/YM_Ads/hxkx2E0gg30WoKRQ9DX4vA.png,152.5506
2024-01,timeanddate.com,https://s3.amazonaws.com/YM_Ads/OhbSoADbfVpWGOJPFt0a8w.png,97.9041
2024-01,timeanddate.com,https://s3.amazonaws.com/YM_Ads/WFLQhxPi0fLki0sbqiOVUQ.png,97.9041
2024-01,timeout.com,https://s3.amazonaws.com/YM_Ads/I1RUkja8L6vmUTZQDxLjJQ.mp4,280.5237
2024-01,timeout.com,https://s3.amazonaws.com/YM_Ads/hgcCRyuxJzdtbgkmyPsoaQ.png,73.6977
2024-01,timeout.com,https://s3.amazonaws.com/YM_Ads/_vFn37mfj7kdzJC89bfg3A.png,67.8075
2024-01,timesdispatch.com,https://s3.amazonaws.com/YM_Ads/yPy9_PdEIVF481nm7rz4sA.png,1.509
2024-01,timesleader.com,https://s3.amazonaws.com/YM_Ads/uQdQJc9vywsoT0-xcnKE4w.png,101.5166
2024-01,timesleader.com,https://s3.amazonaws.com/YM_Ads/8fjjJvBv2hFeBJBbkMy84A.png,99.0261
